"","lhs","rhs","support","confidence","lift","count"
"78","{premier:earring}","{dorothy:earring}",0.0200714874896893,0.372448979591837,2.29982502338796,73
"79","{premier:earring}","{andante:earring}",0.0219961506736321,0.408163265306122,2.64614936883844,80
"80","{premier:earring}","{cloie:earring}",0.0277701402254605,0.51530612244898,2.28557117969139,101
"81","{premier:earring}","{it's sense:earring}",0.0269452845751993,0.5,2.28454773869347,98
"82","{premier:earring}","{us jewelry house:bracelet}",0.0200714874896893,0.372448979591837,1.35189315247057,73
"83","{premier:earring}","{us jewelry house:earring}",0.0382183117954358,0.709183673469388,1.81130689635405,139
"84","{premier:earring}","{us jewelry house:necklace}",0.0316194665933462,0.586734693877551,1.15598812656157,115
"85","{hush:necklace}","{ruff-skch:necklace}",0.0203464393731097,0.285714285714286,2.22039072039072,74
"86","{hush:necklace}","{romance:necklace}",0.0250206213912565,0.351351351351351,1.78223830525086,91
"87","{hush:necklace}","{us jewelry house:bracelet}",0.0338190816607094,0.474903474903475,1.72377638545303,123
"88","{hush:necklace}","{us jewelry house:earring}",0.0395930712125378,0.555984555984556,1.4200251615982,144
"89","{hush:necklace}","{us jewelry house:necklace}",0.0624140775364311,0.876447876447876,1.72678273382499,227
"90","{fresh:necklace}","{romance:necklace}",0.0203464393731097,0.271062271062271,1.37496998584865,74
"91","{fresh:necklace}","{it's sense:earring}",0.0250206213912565,0.333333333333333,1.52303182579564,91
"92","{fresh:necklace}","{us jewelry house:bracelet}",0.0296948034094034,0.395604395604396,1.43594130420478,108
"93","{fresh:necklace}","{us jewelry house:earring}",0.0343689854275502,0.457875457875458,1.16944735975635,125
"94","{fresh:necklace}","{us jewelry house:necklace}",0.0481165795985702,0.641025641025641,1.26295246826124,175
"95","{us jewelry house:ring}","{cloie:earring}",0.0222711025570525,0.350649350649351,1.55525815647767,81
"96","{us jewelry house:ring}","{it's sense:earring}",0.0241957657409953,0.380952380952381,1.74060780090931,88
"97","{us jewelry house:ring}","{us jewelry house:bracelet}",0.0310695628265054,0.489177489177489,1.77558735343166,113
"98","{us jewelry house:ring}","{us jewelry house:earring}",0.0428924938135826,0.675324675324675,1.72482854224427,156
"99","{us jewelry house:ring}","{us jewelry house:necklace}",0.043167445697003,0.67965367965368,1.33905765595906,157
"100","{jennifer:necklace}","{romance:necklace}",0.0208963431399505,0.261168384879725,1.3247830067051,76
"101","{jennifer:necklace}","{us jewelry house:bracelet}",0.0250206213912565,0.312714776632302,1.13507349562044,91
"102","{jennifer:necklace}","{us jewelry house:earring}",0.033544129777289,0.419243986254296,1.07077975983629,122
"103","{jennifer:necklace}","{us jewelry house:necklace}",0.0571899917514435,0.714776632302406,1.40825710275398,208
"104","{fresh:earring}","{andante:earring}",0.0233709100907341,0.34,2.20424242424242,85
"105","{fresh:earring}","{pomina:earring}",0.0244707176244157,0.356,2.27552196836555,89
"106","{fresh:earring}","{cloie:earring}",0.0302447071762442,0.44,1.95156097560976,110
"107","{fresh:earring}","{it's sense:earring}",0.0296948034094034,0.432,1.97384924623116,108
"108","{fresh:earring}","{us jewelry house:bracelet}",0.0222711025570525,0.324,1.17603592814371,81
"109","{fresh:earring}","{us jewelry house:earring}",0.0516909540830355,0.752,1.92066292134831,188
"110","{fresh:earring}","{us jewelry house:necklace}",0.0401429749793786,0.584,1.15060021668472,146
"111","{stylist:earring}","{crystal avenue:earring}",0.0219961506736321,0.32258064516129,2.31862807599133,80
"112","{stylist:earring}","{dorothy:earring}",0.0236458619741545,0.346774193548387,2.14128648885481,86
"113","{stylist:earring}","{andante:earring}",0.0250206213912565,0.366935483870968,2.3788669426715,91
"114","{stylist:earring}","{pomina:earring}",0.0236458619741545,0.346774193548387,2.21655139180226,86
"115","{stylist:earring}","{cloie:earring}",0.0302447071762442,0.443548387096774,1.96729937057435,110
"116","{stylist:earring}","{it's sense:earring}",0.0324443222436074,0.475806451612903,2.17400510617604,118
"117","{stylist:earring}","{us jewelry house:bracelet}",0.0305196590596646,0.44758064516129,1.62460160324512,111
"118","{stylist:earring}","{us jewelry house:earring}",0.0505911465493539,0.741935483870968,1.89495741210584,184
"119","{stylist:earring}","{us jewelry house:necklace}",0.0434423975804234,0.637096774193548,1.25521179184287,158
"120","{it's sense:bracelet}","{cloie:earring}",0.0255705251580973,0.404347826086957,1.79343054082715,93
"121","{it's sense:bracelet}","{it's sense:earring}",0.0274951883420401,0.434782608695652,1.9865632510378,100
"122","{it's sense:bracelet}","{us jewelry house:bracelet}",0.0379433599120154,0.6,2.17784431137725,138
"123","{it's sense:bracelet}","{us jewelry house:earring}",0.0357437448446522,0.565217391304348,1.44360649731314,130
"124","{it's sense:bracelet}","{us jewelry house:necklace}",0.0401429749793786,0.634782608695652,1.25065240943992,146
"125","{fashion jewelry:necklace}","{cloie:necklace}",0.0318944184767666,0.395904436860068,2.46558978914395,116
"126","{fashion jewelry:necklace}","{romance:necklace}",0.0310695628265054,0.385665529010239,1.95629780894036,113
"127","{fashion jewelry:necklace}","{cloie:earring}",0.0313445147099258,0.389078498293515,1.7257054857238,114
"128","{fashion jewelry:necklace}","{it's sense:earring}",0.0255705251580973,0.31740614334471,1.45025897405114,93
"129","{fashion jewelry:necklace}","{us jewelry house:bracelet}",0.0277701402254605,0.344709897610922,1.25120748264563,101
"130","{fashion jewelry:necklace}","{us jewelry house:earring}",0.0382183117954358,0.474402730375427,1.21165922076926,139
"131","{fashion jewelry:necklace}","{us jewelry house:necklace}",0.0558152323343415,0.692832764505119,1.36502316603744,203
"132","{pomina:necklace}","{dorothy:necklace}",0.0222711025570525,0.271812080536913,3.06062085731502,81
"133","{dorothy:necklace}","{pomina:necklace}",0.0222711025570525,0.25077399380805,3.06062085731502,81
"134","{pomina:necklace}","{ruff-skch:necklace}",0.0225460544404729,0.275167785234899,2.13842998910113,82
"135","{pomina:necklace}","{cloie:necklace}",0.0219961506736321,0.268456375838926,1.67187643651742,80
"136","{pomina:necklace}","{dorothy:earring}",0.0214462469067913,0.261744966442953,1.61624183862992,78
"137","{pomina:necklace}","{pomina:earring}",0.0288699477591421,0.352348993288591,2.25218504145976,105
"138","{pomina:necklace}","{romance:necklace}",0.0373934561451746,0.456375838926175,2.31497758183333,136
"139","{pomina:necklace}","{it's sense:earring}",0.0338190816607094,0.412751677852349,1.88590182455904,123
"140","{pomina:necklace}","{us jewelry house:bracelet}",0.0332691778938686,0.406040268456376,1.47382081474635,121
"141","{pomina:necklace}","{us jewelry house:earring}",0.0434423975804234,0.530201342281879,1.35417295075786,158
"142","{pomina:necklace}","{us jewelry house:necklace}",0.0621391256530107,0.758389261744966,1.49418296043686,226
"143","{crystal avenue:necklace}","{crystal avenue:earring}",0.0211712950233709,0.225806451612903,1.62303965319393,77
"144","{crystal avenue:necklace}","{cloie:necklace}",0.0233709100907341,0.249266862170088,1.55236913991885,85
"145","{crystal avenue:necklace}","{pomina:earring}",0.0219961506736321,0.234604105571848,1.49956965195924,80
"146","{crystal avenue:necklace}","{romance:necklace}",0.0305196590596646,0.325513196480938,1.65117363403232,111
"147","{crystal avenue:necklace}","{cloie:earring}",0.0203464393731097,0.217008797653959,0.962513411057864,74
"148","{crystal avenue:necklace}","{it's sense:earring}",0.0280450921088809,0.299120234604106,1.36670891112454,102
"149","{crystal avenue:necklace}","{us jewelry house:bracelet}",0.0368435523783338,0.392961876832845,1.42634964674756,134
"150","{crystal avenue:necklace}","{us jewelry house:earring}",0.0486664833654111,0.519061583577713,1.32572119344954,177
"151","{crystal avenue:necklace}","{us jewelry house:necklace}",0.0720373934561452,0.768328445747801,1.51376519890832,262
"152","{dorothy:bracelet}","{romance:bracelet}",0.0244707176244157,0.277258566978193,2.89767071293014,89
"153","{romance:bracelet}","{dorothy:bracelet}",0.0244707176244157,0.255747126436782,2.89767071293014,89
"154","{dorothy:bracelet}","{cloie:necklace}",0.0219961506736321,0.249221183800623,1.55208466692272,80
"155","{dorothy:bracelet}","{dorothy:earring}",0.0261204289249381,0.29595015576324,1.8274545271832,95
"156","{dorothy:bracelet}","{andante:earring}",0.0206213912565301,0.233644859813084,1.51473503590051,75
"157","{dorothy:bracelet}","{pomina:earring}",0.0208963431399505,0.236760124610592,1.51335074377631,76
"158","{dorothy:bracelet}","{romance:necklace}",0.0283200439923013,0.320872274143302,1.6276324422025,103
"159","{dorothy:bracelet}","{cloie:earring}",0.0261204289249381,0.29595015576324,1.3126472152572,95
"160","{dorothy:bracelet}","{it's sense:earring}",0.0269452845751993,0.305295950155763,1.39492634512124,98
"161","{dorothy:bracelet}","{us jewelry house:bracelet}",0.0599395105856475,0.679127725856698,2.46505742409262,218
"162","{us jewelry house:bracelet}","{dorothy:bracelet}",0.0599395105856475,0.217564870259481,2.46505742409262,218
"163","{dorothy:bracelet}","{us jewelry house:earring}",0.0486664833654111,0.551401869158878,1.4083206447548,177
"164","{dorothy:bracelet}","{us jewelry house:necklace}",0.0574649436348639,0.651090342679128,1.28278200234236,209
"165","{jennifer:earring}","{core:earring}",0.0206213912565301,0.214899713467049,1.50017323969224,75
"166","{jennifer:earring}","{crystal avenue:earring}",0.0313445147099258,0.326647564469914,2.3478600631958,114
"167","{crystal avenue:earring}","{jennifer:earring}",0.0313445147099258,0.225296442687747,2.34786006319581,114
"168","{jennifer:earring}","{cloie:necklace}",0.0247456695078361,0.257879656160458,1.60600737920477,90
"169","{jennifer:earring}","{andante:earring}",0.0313445147099258,0.326647564469914,2.11767770405896,114
"170","{andante:earring}","{jennifer:earring}",0.0313445147099258,0.203208556149733,2.11767770405896,114
"171","{jennifer:earring}","{pomina:earring}",0.0241957657409953,0.25214899713467,1.61171511876766,88
"172","{jennifer:earring}","{romance:necklace}",0.0219961506736321,0.229226361031519,1.16275631111804,80
"173","{jennifer:earring}","{cloie:earring}",0.0384932636788562,0.401146131805158,1.7792298553358,140
"174","{jennifer:earring}","{it's sense:earring}",0.034918889194391,0.363896848137536,1.66267944306058,127
"175","{jennifer:earring}","{us jewelry house:bracelet}",0.0288699477591421,0.300859598853868,1.09204227647856,105
"176","{jennifer:earring}","{us jewelry house:earring}",0.0536156172669783,0.558739255014327,1.42706086410611,195
"177","{jennifer:earring}","{us jewelry house:necklace}",0.0505911465493539,0.527220630372493,1.03873317045761,184
"178","{dorothy:necklace}","{ruff-skch:necklace}",0.0222711025570525,0.25077399380805,1.9488568706835,81
"179","{dorothy:necklace}","{cloie:necklace}",0.0305196590596646,0.343653250773994,2.14018300182366,111
"180","{dorothy:necklace}","{dorothy:earring}",0.0296948034094034,0.334365325077399,2.06466330612309,108
"181","{dorothy:necklace}","{andante:earring}",0.0233709100907341,0.263157894736842,1.70606998780373,85
"182","{dorothy:necklace}","{pomina:earring}",0.0233709100907341,0.263157894736842,1.68208306354639,85
"183","{dorothy:necklace}","{romance:necklace}",0.0357437448446522,0.402476780185758,2.04157329084464,130
"184","{dorothy:necklace}","{cloie:earring}",0.0272202364586197,0.306501547987616,1.35944650003776,99
"185","{dorothy:necklace}","{it's sense:earring}",0.0324443222436074,0.365325077399381,1.66920515892154,118
"186","{dorothy:necklace}","{us jewelry house:bracelet}",0.037668408028595,0.424148606811146,1.53954938420373,137
"187","{dorothy:necklace}","{us jewelry house:earring}",0.0500412427825131,0.563467492260062,1.43913712735242,182
"188","{dorothy:necklace}","{us jewelry house:necklace}",0.0593896068188067,0.668730650154799,1.31753703933532,216
"189","{andante:necklace}","{ruff-skch:necklace}",0.0239208138575749,0.255882352941176,1.98855580693816,87
"190","{andante:necklace}","{cloie:necklace}",0.0313445147099258,0.335294117647059,2.08812449637389,114
"191","{andante:necklace}","{dorothy:earring}",0.0239208138575749,0.255882352941176,1.5800409467692,87
"192","{andante:necklace}","{andante:earring}",0.0250206213912565,0.267647058823529,1.7351735346545,91
"193","{andante:necklace}","{pomina:earring}",0.0255705251580973,0.273529411764706,1.74837692546263,93
"194","{andante:necklace}","{romance:necklace}",0.044542205114105,0.476470588235294,2.41690868816146,162
"195","{romance:necklace}","{andante:necklace}",0.044542205114105,0.225941422594142,2.41690868816146,162
"196","{andante:necklace}","{cloie:earring}",0.0236458619741545,0.252941176470588,1.12188665710187,86
"197","{andante:necklace}","{it's sense:earring}",0.0343689854275502,0.367647058823529,1.6798145137452,125
"198","{andante:necklace}","{us jewelry house:bracelet}",0.0387682155622766,0.414705882352941,1.50527474462839,141
"199","{andante:necklace}","{us jewelry house:earring}",0.0494913390156723,0.529411764705882,1.35215631196299,180
"200","{andante:necklace}","{us jewelry house:necklace}",0.0747869122903492,0.8,1.57616468039003,272
"201","{romance:bracelet}","{romance:earring}",0.0244707176244157,0.255747126436782,2.42227161159004,89
"202","{romance:earring}","{romance:bracelet}",0.0244707176244157,0.231770833333333,2.42227161159004,89
"203","{romance:bracelet}","{ruff-skch:necklace}",0.0203464393731097,0.21264367816092,1.6525321740839,74
"204","{romance:bracelet}","{moment:earring}",0.0214462469067913,0.224137931034483,1.7161887477314,78
"205","{romance:bracelet}","{crystal avenue:earring}",0.0200714874896893,0.209770114942529,1.50777452182999,73
"206","{romance:bracelet}","{cloie:necklace}",0.0313445147099258,0.327586206896552,2.04012163438829,114
"207","{romance:bracelet}","{dorothy:earring}",0.0266703326917789,0.278735632183908,1.72115703608298,97
"208","{romance:bracelet}","{andante:earring}",0.0233709100907341,0.244252873563218,1.5835074886799,85
"209","{romance:bracelet}","{pomina:earring}",0.0266703326917789,0.278735632183908,1.7816546471931,97
"210","{romance:bracelet}","{romance:necklace}",0.0415177343964806,0.433908045977011,2.2010091537216,151
"211","{romance:necklace}","{romance:bracelet}",0.0415177343964806,0.210599721059972,2.20100915372161,151
"212","{romance:bracelet}","{cloie:earring}",0.0360186967280726,0.376436781609195,1.66963484721054,131
"213","{romance:bracelet}","{it's sense:earring}",0.0351938410778114,0.367816091954023,1.68058684225726,128
"214","{romance:bracelet}","{us jewelry house:bracelet}",0.0574649436348639,0.600574712643678,2.17993036914676,209
"215","{us jewelry house:bracelet}","{romance:bracelet}",0.0574649436348639,0.208582834331337,2.17993036914676,209
"216","{romance:bracelet}","{us jewelry house:earring}",0.0511410503161947,0.53448275862069,1.36510800077489,186
"217","{romance:bracelet}","{us jewelry house:necklace}",0.0588397030519659,0.614942528735632,1.21156336782854,214
"218","{tres jolie:earring}","{ruff-skch:earring}",0.0225460544404729,0.24188790560472,2.11987063297438,82
"219","{tres jolie:earring}","{romance:earring}",0.0236458619741545,0.253687315634218,2.40276241396264,86
"220","{romance:earring}","{tres jolie:earring}",0.0236458619741545,0.223958333333333,2.40276241396264,86
"221","{tres jolie:earring}","{moment:earring}",0.0277701402254605,0.297935103244838,2.281242043161,101
"222","{moment:earring}","{tres jolie:earring}",0.0277701402254605,0.212631578947368,2.281242043161,101
"223","{tres jolie:earring}","{core:earring}",0.0302447071762442,0.324483775811209,2.26515833517345,110
"224","{core:earring}","{tres jolie:earring}",0.0302447071762442,0.211132437619962,2.26515833517345,110
"225","{tres jolie:earring}","{crystal avenue:earring}",0.0274951883420401,0.294985250737463,2.12027936152599,100
"226","{tres jolie:earring}","{cloie:necklace}",0.0329942260104482,0.353982300884956,2.20450963753182,120
"227","{cloie:necklace}","{tres jolie:earring}",0.0329942260104482,0.205479452054795,2.20450963753182,120
"228","{tres jolie:earring}","{dorothy:earring}",0.0393181193291174,0.421828908554572,2.60473979696601,143
"229","{dorothy:earring}","{tres jolie:earring}",0.0393181193291174,0.242784380305603,2.60473979696601,143
"230","{tres jolie:earring}","{andante:earring}",0.0437173494638438,0.469026548672566,3.04073004905904,159
"231","{andante:earring}","{tres jolie:earring}",0.0437173494638438,0.283422459893048,3.04073004905904,159
"232","{tres jolie:earring}","{pomina:earring}",0.0384932636788562,0.412979351032448,2.63972917347103,140
"233","{pomina:earring}","{tres jolie:earring}",0.0384932636788562,0.246045694200351,2.63972917347103,140
"234","{tres jolie:earring}","{romance:necklace}",0.0302447071762442,0.324483775811209,1.64595187255979,110
"235","{tres jolie:earring}","{cloie:earring}",0.0516909540830355,0.554572271386431,2.45973091589323,188
"236","{cloie:earring}","{tres jolie:earring}",0.0516909540830355,0.229268292682927,2.45973091589323,188
"237","{tres jolie:earring}","{it's sense:earring}",0.0541655210338191,0.581120943952802,2.65519707682958,197
"238","{it's sense:earring}","{tres jolie:earring}",0.0541655210338191,0.24748743718593,2.65519707682958,197
"239","{tres jolie:earring}","{us jewelry house:bracelet}",0.0302447071762442,0.324483775811209,1.17779190880775,110
"240","{tres jolie:earring}","{us jewelry house:earring}",0.0593896068188067,0.63716814159292,1.62737396838023,216
"241","{tres jolie:earring}","{us jewelry house:necklace}",0.0481165795985702,0.51622418879056,1.01706791691835,175
"242","{us jewelry house:apparel}","{romance:necklace}",0.0313445147099258,0.209944751381215,1.06494987555576,114
"243","{us jewelry house:apparel}","{cloie:earring}",0.0302447071762442,0.202578268876611,0.89850873646858,110
"244","{us jewelry house:apparel}","{it's sense:earring}",0.0310695628265054,0.208103130755064,0.950843073563027,113
"245","{us jewelry house:apparel}","{us jewelry house:bracelet}",0.0464668682980478,0.311233885819521,1.12969824623313,169
"246","{us jewelry house:apparel}","{us jewelry house:earring}",0.0569150398680231,0.38121546961326,0.973652150971507,207
"247","{us jewelry house:apparel}","{us jewelry house:necklace}",0.0728622491064064,0.488029465930018,0.961518508985632,265
"248","{ruff-skch:earring}","{romance:earring}",0.0316194665933462,0.27710843373494,2.6245921184739,115
"249","{romance:earring}","{ruff-skch:earring}",0.0316194665933462,0.299479166666667,2.6245921184739,115
"250","{ruff-skch:earring}","{ruff-skch:necklace}",0.0373934561451746,0.327710843373494,2.54676140459273,136
"251","{ruff-skch:necklace}","{ruff-skch:earring}",0.0373934561451746,0.290598290598291,2.54676140459273,136
"252","{ruff-skch:earring}","{moment:earring}",0.0252955732746769,0.221686746987952,1.69742041851617,92
"253","{ruff-skch:earring}","{core:earring}",0.0338190816607094,0.296385542168675,2.06901001318132,123
"254","{core:earring}","{ruff-skch:earring}",0.0338190816607094,0.236084452975048,2.06901001318132,123
"255","{ruff-skch:earring}","{crystal avenue:earring}",0.0302447071762442,0.265060240963855,1.90518596123625,110
"256","{crystal avenue:earring}","{ruff-skch:earring}",0.0302447071762442,0.217391304347826,1.90518596123625,110
"257","{ruff-skch:earring}","{dorothy:earring}",0.0395930712125378,0.346987951807229,2.14260641888437,144
"258","{dorothy:earring}","{ruff-skch:earring}",0.0395930712125378,0.244482173174873,2.14260641888437,144
"259","{ruff-skch:earring}","{andante:earring}",0.0288699477591421,0.253012048192771,1.64029379550287,105
"260","{ruff-skch:earring}","{pomina:earring}",0.0296948034094034,0.260240963855422,1.66343828742033,108
"261","{ruff-skch:earring}","{romance:necklace}",0.0288699477591421,0.253012048192771,1.28340978978676,105
"262","{ruff-skch:earring}","{cloie:earring}",0.0437173494638438,0.383132530120482,1.69933294152219,159
"263","{ruff-skch:earring}","{it's sense:earring}",0.0395930712125378,0.346987951807229,1.58542108131017,144
"264","{ruff-skch:earring}","{us jewelry house:bracelet}",0.0406928787462194,0.356626506024096,1.29446167905154,148
"265","{ruff-skch:earring}","{us jewelry house:earring}",0.078086334891394,0.68433734939759,1.7478475700555,284
"266","{ruff-skch:earring}","{us jewelry house:necklace}",0.0659884520208963,0.578313253012048,1.13939615449882,240
"267","{romance:earring}","{moment:earring}",0.0351938410778114,0.333333333333333,2.55228070175439,128
"268","{moment:earring}","{romance:earring}",0.0351938410778114,0.269473684210526,2.55228070175439,128
"269","{romance:earring}","{core:earring}",0.0285949958757218,0.270833333333333,1.89063499680102,104
"270","{romance:earring}","{crystal avenue:earring}",0.029419851525983,0.278645833333333,2.00283576251647,107
"271","{crystal avenue:earring}","{romance:earring}",0.029419851525983,0.211462450592885,2.00283576251647,107
"272","{romance:earring}","{cloie:necklace}",0.0274951883420401,0.260416666666667,1.62180722031963,100
"273","{romance:earring}","{dorothy:earring}",0.0409678306296398,0.388020833333333,2.39597923740804,149
"274","{dorothy:earring}","{romance:earring}",0.0409678306296398,0.252971137521222,2.39597923740804,149
